,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
4593,2136020,EXCELSIOR GARDEN,EXCELSIOR GARDEN,1335894.0,Restaurant,Risk 1 (High),4855 N MILWAUKEE AVE ,CHICAGO,IL,60630.0,2018-01-25,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed execessive grease build-up on floors beneath all the cooking equipments.Instructed to clean floors in detail to remove excessive grease build-up and maintain. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed kitchen exhaust hood/filters and ceiling ventilation cover above the walk-in-freezer with excessive grease build-up.Instructed to clean in detail said areas to remove grease build-up and replace damaged ceiling tiles near the walk-in-cooler/freezer and maintain. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed kitchen white cutting board with deep and dark grooves and rusts on shelvings inside the walk-in-cooler.Instructed to replace said cutting board and replace/repair said shelvings using a non-toxic finish and maintain.
 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Observed large bulk food containers stored at rear on shelf not labeled.Instructed to label bulk all food containers when out of original containers and maintain. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Instructed to detail clean fan covers inside the walk-in-cooler and sides of hot cooking equipments and interior bottom compartment of deep fryer and maintain. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Instructed to replace burnt-out light bulbs above the walk-in-cooler/freezer and maintain adequate lighting at all times.",41.9693152433,-87.7618202554,"(41.96931524329954, -87.76182025540278)"
4594,2136021,DUNKIN DONUTS,DUNKIN DONUTS,2535470.0,Restaurant,Risk 2 (Medium),6536 S KEDZIE AVE ,CHICAGO,IL,60629.0,2018-01-25,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE RESTROOMS VENTILATION NOT WORKING AT THIS TIME,INSTRUCTED TO REPAIR.",41.7742442103,-87.7031748223,"(41.774244210348684, -87.70317482230865)"
4596,2136024,NELLCOTE,NELLCOTE,2102789.0,Restaurant,Risk 1 (High),833-839 W RANDOLPH ST ,CHICAGO,IL,60607.0,2018-01-25,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE RUST FROM STORAGE RACKS IN WALK IN COOLER (PROTEIN). ALSO, DISCONTINUE USING MILK CRATES AS STORAGE RACKS THROUGHOUT ALL PREP AREAS, INSTALL CORRECT RACKS FOR PROPER FOOD STORAGE.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST RE-GROUT FLOORS IN HOT LINE PREP AREA.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SEAL/REPAIR HOLES IN WALL AT THE TOP OF THE BASEMENT STAIRS. ALSO, REPAIR PEELING PAINT ON WALL ADJACENT TO BASEMENT. CLEAN GREASE ACCUMULATION FROM HOOD FILTERS IN HOT LINE PREP AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNED OUT LIGHTS IN  KITCHEN HOODS IN PREP AREA, SERVICE SIDE STATION, AND ABOVE THE ENTRANCE OF THE DISH MACHINE ROOM. ALSO CLEAN UNKNOWN DEBRIS FROM LIGHT SHIELD IN THE DISH MACHINE ROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INCREASE HOT WATER PRESSURE AT THE 2ND EXPOSED HAND SINK IN THE LADIES TOILET ROOM ON THE 833 SIDE OF THE BUILDING. ALSO, THE 1ST STALL IN SAID TOILET ROOM IS NOT WORKING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN GREASE ACCUMULATION FROM WHEEL CASTERS ON HEAVY EQUIPMENT IN HOT LINE PREP AREA.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED EMPLOYEE PERSONAL ITEMS IN DISH MACHINE AREA. INSTRUCTED TO PROVIDE DESIGNATED AREA FOR ALL EMPLOYEE PERSONAL ITEMS.",41.8842772159,-87.6486585296,"(41.88427721586092, -87.6486585295976)"
4597,2136018,CHOICE FISH & CHICKEN,CHOICE FISH & CHICKEN,1968664.0,Restaurant,Risk 2 (Medium),447 E 63RD ST ,CHICAGO,IL,60637.0,2018-01-25,Canvass,Out of Business,,41.7801615765,-87.6138051305,"(41.78016157649594, -87.61380513050851)"
4598,2136016,DUNKIN DONUTS,DUNKIN DONUTS,1621292.0,Restaurant,Risk 2 (Medium),6500 S KEDZIE AVE ,CHICAGO,IL,60629.0,2018-01-25,Canvass,Out of Business,,41.7752744575,-87.7031973331,"(41.77527445745754, -87.70319733305737)"
4599,2136014,MEE MAH,MEE MAH,36194.0,Restaurant,Risk 1 (High),4032 W PETERSON AVE ,CHICAGO,IL,60646.0,2018-01-25,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN KITCHEN HOOD WITH EXCESSIVE GREASE ACCUMULATION.------MUST CLEAN AND MAINTAIN WALLS BEHIND EXPOSED HAND SINK IN PREP/COOKING AREA AND WALLS WITH DRIED FOOD SPILLAGE AROUND SERVICE AREA. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER (S) WITH INCOMPLETE PROOF OF FOOD HANDLER TRAINING. INSTRUCTED TO PROVIDE. INFORMATION GIVEN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO CLEAN, REORGANIZE AND REMOVE UNNECESSARY ARTICLES STORED IN REAR STORAGE AREA TO PREVENT PEST HARBORAGE.--------USABLE ITEMS (FOOD AND NON FOOD)  MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. NO MILK CRATES.",41.9902293559,-87.7299236156,"(41.99022935589884, -87.72992361555443)"
4600,2136015,GOOGOO'S TABLE,GOOGOO'S TABLE,2412330.0,Restaurant,Risk 1 (High),4356 W ARMITAGE AVE ,CHICAGO,IL,60639.0,2018-01-25,Canvass Re-Inspection,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. ",41.9171561799,-87.7361893204,"(41.91715617992766, -87.73618932044187)"
4601,2136013,PASTORAL/APPELLATION,PASTORAL/APPELLATION,2391360.0,Restaurant,Risk 1 (High),5212-5214 N CLARK ST ,CHICAGO,IL,60640.0,2018-01-25,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. PEST ACTIVITY IS MINIMIZED AT THIS TIME OF INSPECTION. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED TORN RUBBER GASKET AT THE SERVICE COOLER DOOR AT THE KITCHEN PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN....NOTED HOLDING EQUIPMENT AT THE KITCHEN PREP AREA WITH NO PROPER LIDS (USING SERVING TRAYS). INSTRUCTED TO PROVIDE PROPER LIDS FOR THE EQUIPMENT | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED",41.9765926405,-87.6685572422,"(41.9765926405371, -87.66855724217827)"
4602,2136019,FRIENDS  CAFE,FRIENDS CAFE & INDIAN GROCERY,2578367.0,Grocery Store,Risk 3 (Low),3951 W LAWRENCE AVE ,CHICAGO,IL,60625.0,2018-01-25,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: No ventilation inside the washroom. Must install.


NO mop sink. Must install mop sink with hot and cold running water under city pressure and install back flow preventer device on the faucet of the mop sink. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All raw wood must be sealed or painted thru-out the establishment. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Must clean and remove the dust of  the fan guard of the cold beverages cooler (with dust build-up) and maintain.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All unused/broken microwave and small cooler must be remove to prevent rodent/insects harborage.",41.9681369468,-87.7276533254,"(41.96813694682956, -87.7276533253596)"
4603,2136017,KENTUCKY FRIED CHICKEN,KENTUCKY FRIED CHICKEN,2565164.0,Restaurant,Risk 1 (High),4200 W 55TH ST ,CHICAGO,IL,60632.0,2018-01-25,License,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: 3-COMPARTMENT SINK SLOW DRAINING. INSTD TO REPAIR AND MAINTAIN SAME.,41.7932698867,-87.7281247749,"(41.79326988666046, -87.72812477489835)"
4604,1956120,LEUNG'S  CHOP SUEY,LEUNG'S  CHOP SUEY,1445777.0,Restaurant,Risk 1 (High),5713 W IRVING PARK RD ,CHICAGO,IL,60634.0,2018-01-25,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED LIGHT MISSING UNDER HOT LINE HOOD.INSTRUCTED MANAGEMENT TO REPLACE LIGHT BULB AND CLEAN GLASS SHIELD. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  NOTED COOKED FOODS STORED IN CARDBOARD BOXES AND IN TIN CANS IN REACH-IN COOLERS.INSTRUCTED MANAGEMENT TO TRANSFER FOODS INTO FOOD GRADE PLATIC CONTAINERS OR STAINLESS STEEL FOOD GRADE CONTAINERS.  | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments:  OBSERVED KNIVES STORED IN BETWEEN TABLE SEAMS.INSTRUCTED MANAGEMENT TO PROPERLY STORE KNIVES IN AN APPROVED KNIFE RACK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  OBSERVED EDGES OF HOT LINE RANGE HOOD GREASY.INSTRUCTED MANAGEMENT TO CLEAN EDGES OF HOT LINE RANGE HOOD.",41.9530300295,-87.7699789192,"(41.9530300294607, -87.76997891917641)"
4605,2136010,SANTORINI,SANTORINI,42683.0,Restaurant,Risk 1 (High),138 S HALSTED ST ,CHICAGO,IL,60661.0,2018-01-25,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Violation Corrected. Gap on bottom of exit door, located in rear dish washing area has been repaired. Door is now rodent proof.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed chip paint and rust build-up on all shelving units in walk-in cooler area. Informed manager that all surfaces must be smooth and easily cleanable. Instructed the manager to resurface and or replace. Maintain it all times.

Observed cracks in hot holding surface counter located between back kitchen and bread station. Informed manager that all services must be smooth and easily cleanable. Instructed manager to repair and ensure surface is smooth and easily cleanable. Maintain it all times.

Observed dark deep grooves and stains in all cutting boards located in back kitchen. Instructed manager to replace and maintain at all times.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Violation Corrected. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Violation Corrected.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Violation Corrected.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Violation Corrected.",41.8792779139,-87.6474292961,"(41.87927791388022, -87.64742929608974)"
4606,2136011,MACY'S,MARKET PLACE/STARBUCKS COFFE/FRANGO/GODIVA,61210.0,Restaurant,Risk 1 (High),111 N STATE ST ,CHICAGO,IL,60602.0,2018-01-25,Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: BULK FOOD CONTAINER NOT LABELED AT BAKING STATION ( FLOUR ) INSTRUCTED TO LABEL AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MISSING A SPLASH GUARD AT PASTRIES STATION HAND SINK, INSTRUCTED TO INSTALL. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOOD DEBRIS AND TRASH NOTED UNDER PREP COUNTER AT DELI STATION, INSTRUCTED TO CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL PANEL NOT MOUNTED PROPERLY AT HOT FOOD STATION, INSTRUCTED TO REPAIR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MISSING LIGHT SHIELD AT WALK-IN COOLER LIGHT FIXTURE, INSTRUCTED TO INSTALL.",41.8834731224,-87.62772975,"(41.88347312241303, -87.62772975002918)"
4607,2136008,THE HAPPY CRAB,THE HAPPY CRAB,2269815.0,Restaurant,Risk 1 (High),810 W JACKSON BLVD ,CHICAGO,IL,60607.0,2018-01-25,Canvass,Out of Business,,41.8780496311,-87.6477414782,"(41.87804963107116, -87.64774147823563)"
4608,2136007,ZIZI'S CAFE,ZIZI'S CAFE,2147679.0,Restaurant,Risk 1 (High),2825 N  SHEFFIELD AVE ,CHICAGO,IL,60657.0,2018-01-25,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO BACKFLOW PREVENTION DEVICES AT MOP SINK FAUCET. MUST PROVIDE.  | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOUND BULK FOOD NOT LABELED.(FLOUR, SUGAR, ETC.) MUST LABEL.",41.9334398115,-87.6537400475,"(41.933439811522284, -87.6537400474662)"
4609,2136006,CHICAGO q,CHICAGO q,2021329.0,Restaurant,Risk 1 (High),1160 N DEARBORN ST ,CHICAGO,IL,60610.0,2018-01-25,Canvass,Pass w/ Conditions,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED OUTSIDE OIL RECEPTACLE UNCLEAN, WITH SPLATTERS OF ORANGE COLORED OIL ON GROUND BELOW CONTAINER, ON SIDES OF CONTAINER, AND DRIPPING OFF THE LID OF THE CONTAINER. INSTRUCTED THAT OUTDOOR GARBAGE AND OIL CONTAINERS MUST BE MAINTAINED CLEAN AT ALL TIMES. OPERATOR CLEANED OIL CONTAINER DURING INSPECTION. SERIOUS VIOLATION: 7-38-020 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ROLLING TABLE STORED DIRECTLY NEXT TO THE BAKERY HAND SINK, WHERE CONTAINERS AND INGREDIENTS ARE STORED. INSTRUCTED TO INSTALL A SPLASH GUARD ON THE LEFT SIDE OF THIS HAND SINK TO PROTECT THE TABLE ITEMS FROM THE HAND SINK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED FRONT SERVER'S LINE FOOD HANDLING AREA (SAUCE DISPENSING/PACKAGING, COFFEE MAKING) WITHOUT PROPER HAND SINK. ONLY A 1 COMPARTMENT SINK THAT IS USED FOR COFFEE DUMPING IS PRESENT. INSTRUCTED TO PROVIDE AN ADDITIONAL SINK, DESIGNATED FOR HANDWASHING ONLY, WITH HOT AND COLD WATER UNDER CITY PRESSURE AT THIS STATION. OBSERVED LEAKS IN THE WASTE PIPING AT THE SALAD PREP HAND SINK AND THE DISHROOM HAND SINK. INSTRUCTED TO REPAIR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXCESSIVE DUST ACCUMULATING ON THE FAN COVER IN THE WALK IN MEAT COOLER AND ON THE EXHAUST FANS IN THE MEN'S AND WOMEN'S EMPLOYEE RESTROOMS. INSTRUCTED TO DETAIL CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED MISSING COVING IN ELECTRICAL/LIQUOR ROOM TO RIGHT OF DOOR. INSTRUCTED TO PROVIDE SO FLOORS ARE FREE OF CRACKS AND EASILY CLEANABLE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED MOPS AND BROOMS STORED ON THE FLOOR IN THE REAR JANITOR'S CLOSET. INSTRUCTED TO STORE ALL MOPS AND BROOMS INVERTED OR AT LEAST 6 INCHES OFF THE FLOOR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED UNSHIELDED LIGHT BULB IN THE 2 DOOR SALAD COOLER. INSTRUCTED TO PROVIDE A LIGHTSHIELD OR SHATTER PROOF BULB. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: OBSERVED NO CURRENT INSPECTION REPORT SUMMARY POSTED FOR MOST RECENT INSPECTION DATED 3/30/17. ONLY THE SUMMARY REPORT FROM 1/6/16 WAS POSTED. INSTRUCTED THAT THE MOST RECENT INSPECTION SUMMARY REPORT MUST BE POSTED AND VISIBLE TO ALL CUSTOMERS AT ALL TIMES. THE INSPECTION SUMMARY REPORT FROM THIS INSPECTION WAS POSTED AT THE END OF THE INSPECTION. SERIOUS VIOLATION: 7-42-010(B)",41.9036747818,-87.630125824,"(41.90367478181266, -87.63012582397081)"
4610,1956119,MATHER'S MORE THEN A CAFE,MATHER'S MORE THAN A CAFE,1800580.0,Restaurant,Risk 1 (High),3235 N CENTRAL AVE ,CHICAGO,IL,60634.0,2018-01-25,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED CLOTH TOWELS AND PAPER LINERS ON SHELVING UNDER FLATWARE.INSTRUCTED MANAGEMENT TO REMOVE TOWELS AND PAPER FROM SHELVING AND THAT ONLY SMOOTH EASILY CLEANABLE SURFACES MAY BE USED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  OBSERVED INTERIOR OF DEEP FAT FRYER CABINETS GREASY.INSTRUCTED MANAGEMENT TO CLEAN FRYER CABINETS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED LIGHT SHIELDS UNDER HOT LINE HOOD DIRTY.INSTRUCTED MANAGEMENT TO CLEAN LIGHT SHEILDS UNDER HOOD AT THE HOT LINE.",41.9396542641,-87.7663905154,"(41.9396542640577, -87.76639051535662)"
4611,2136004,CHICKEN COOP,CHICKEN COOP,2578270.0,Restaurant,Risk 2 (Medium),3300 W 87TH ST ,CHICAGO,IL,60652.0,2018-01-25,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED THE WALK-IN COOLER DOOR NOT MAINTAINED, RUBBER GASKET TORN, INSTRUCTED TO REPLACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED PINK AND BLACK SUBSTANCE ON WALL BEHIND 3 COMPARTMENT SINK, INSTRUCTED TO REMOVE/RECAULK.",41.7352585267,-87.7046315106,"(41.7352585267498, -87.70463151056376)"
4612,2136005,ARAMARK FOOD COURT,CAFE CENTRAL,2374305.0,Restaurant,Risk 1 (High),5758 S MARYLAND AVE ,CHICAGO,IL,60637.0,2018-01-25,Complaint,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: DELI REACH-IN/DISPLAY COOLER NOT MAINTAINING PROPER TEMPERATURE 52.9F. INSTRUCTED MANAGER TO REPAIR. COOLER MUST MAINTAIN 40F OR BELOW. COOLER IS TAGGED HELD FOR INSPECTION AND MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF HEALTH. CRITICAL VIOLATION 7-38-005A | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED SAMOSAS AND DELI SANDWICHES/WRAPS DISPLAYED FOR SALE AND SERVICE AND STORED AT IMPROPER TEMPERATURE IN REACH-IN COOLER 57.2F-59.5F. INSTRUCTED MANAGER TO DISCARD APPROXIMATELY 10LBS AND $10. ALL COLD FOOD MUST MANTAIN 40F OR BELOW DURING STORAGE, PREPARATION, DISPLAY, AND SERVICE. CRITICAL VIOLATION 7-38-005A | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED OVER 20 MICE DROPPINGS INSIDE FRYER CABINETS IN SERVING AREA, 5 MICE DROPPINGS UNDER HOLDING UNITS IN INDIAN CUISINE SERVING AREA, 10 MICE DROPPINGS SCATTERED UNDER COLD HOLDING UNIT IN SERVING AREA, 10 MICE DROPPINGS SCATTERED INSIDE CABINETS UNDER BAKERY DISPLAY CASE, 5 MICE DROPPINGS ON FLOOR BETWEEN PREP FREEZERS,5 MICE DROPPINGS ON FLOOR NEAR REACH-IN COOLER IN REAR KITCHEN. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. SERIOUS VIOLATION 7-38-020 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL SUGAR BULK CONTAINERS IN STARBUCKS SERVING AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF ALL COOLERS, FREEZERS, PREP TABLES, SURFACES UNDER CONDENSERS AND HOLDING UNITS, FRYER CABINETS AND ALL CABINTS UNDER EQUIPMENT IN SERVING AREAS, BEVERAGE MACHINES.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: GROUT LOOSE FLOOR TILES NEAR FRYERS AND BEVERAGE AREAS. CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP, STORAGE, AND SERVING AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL ALL OPENINGS IN WALLS AND CEILINGS, ALONG BASEBOARDS, AROUND PIPE FITTINGS, ETC IN ALL AREAS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING LIGHT SHIELDS IN WALK-IN COOLER AND FREEZER.",41.7896118452,-87.6050847221,"(41.78961184518281, -87.60508472212474)"
4613,2136003,CHICAGO'S CHICKEN COOP,CHICAGO'S CHICKEN COOP,2303825.0,Restaurant,Risk 2 (Medium),3300 W 87TH ST ,CHICAGO,IL,60652.0,2018-01-25,Canvass,Out of Business,,41.7352585267,-87.7046315106,"(41.7352585267498, -87.70463151056376)"
