,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2079,2150930,FISHBAR,FISHBAR,2049807.0,Restaurant,Risk 1 (High),2956 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,2018-03-23,Complaint,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS BEING STORED AT IMPROPER TEMPERATURES INSIDE 2-DOOR  COOLER IN KITCHEN FOOD PREP AREA. OBSERVED A CONTAINER WITH RAW SHRIMP AND COOKED LOBSTERS WITH A TEMPERATURE RANGING FROM 47.9F TO 51.1F. ALSO OBSERVED COOKED BROWN RICE  AT 68.3F STORED INSIDE COLD HOLDING UNIT IN FRONT KITCHEN AREA MANAGER IMMEDIATELY AND VOLUNTARILY DISCARDED FOOD ITEMS. APPROXIMATELY 20 LBS VALUE OF $210 CRITICAL VIOLATION 7-38-005(A) | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD (ICE) NOT PROTECTED FROM CONTAMINATION DURING STORAGE. INSIDE OF ICE MACHINE OBSERVED BLACK AND BROWN SLIME SUBSTANCE IN THE INTERIOR CONTACT SURFACES OF ICE MACHINE. ICE IS BEING USED FOR HUMAN CONSUMPTION. INSTRUCTED TO TURN OFF  MACHINE CLEAN AND SANITIZE INTERIOR CONTACT SURFACES. SERIOUS VIOLATION 7-38-005(A). | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: DISHWASHING FACILITIES NOT MAINTAINED. OBSERVE 3-COMPARTMENT SINK LOCATED IN KITCHEN FOOD PREP AREA NOT MAINTAINED AT THIS TIME OF INSPECTION. WHEN FILING LEFT COMPARTMENT SINK AND RELEASED WATER BACKING UP FROM FLOOR DRAIN.INSTRUCTED TO REPAIR AND MAINTAIN. INSTRUCTED TO USE DISH MACHINE OR THE OTHER 3-COMPARTMENT SINK TO WASH RINSE AND SANITIZE DISHES. SERIOUS VIOLATION 7-38-030. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED READY TO EAT FOOD ITEMS INSIDE PREP COOLERS NOT PROPERLY LABEL. MUST LABEL ITEMS WITH PRODUCT NAME PREPARED BY DATE AND/OR USED BY DATE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED ACCUMULATION OF DUST AND DIRT BUILD UP ON CEILING ABOVE PREP TABLES AND ABOVE DISHWASHING AREA.
OBSERVED DIRT AND DEBRIS ON WALLS BEHIND 3-COMPARTMENT SINK AND 2-COMPARTMENT SINK IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN.
OBSERVED DUST ACCUMULATION ON CEILING VENTS INSIDE WASHROOMS. MUST CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DUST BUILD UP ON VENTILATION VENTS INSIDE WALK-IN COOLER IN BASEMENT. MUST CLEAN AND MAINTAIN.
OBSERVED DIRT AND DEBRIS ON THE INTERIOR CONTACT SURFACES OF 2-DOOR PREP COOLER. MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR INSIDE WALK-IN COOLER AND DRY STORAGE ROOM IN BASEMENT. MUST CLEAN AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY FOOD STORAGE SHELVING INSIDE 2-DOOR PREP COOLER IN KITCHEN FOOD PREP AREA AND INSIDE WALK-IN LOCATED IN THE BASEMENT. MUST REPAINT AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK IN FRONT PREP AREA DRAINING SLOW. MUST REPAIR AND MAINTAIN.",41.9361600452,-87.6541266738,"(41.93616004524838, -87.65412667379472)"
2080,2150929,GIORDANO'S OF LOGAN SQUARE,GIORDANO'S OF LOGAN SQUARE,1304898.0,Restaurant,Risk 1 (High),2855 N MILWAUKEE AVE ,CHICAGO,IL,60618.0,2018-03-23,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED A SLOW DRAINING HAND SINK IN THE REAR PREP AREA. INSTRUCTED TO REPAIR SINK AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED STANDING WATER ON THE FLOOR UNDER THE HOT HOLDING UNIT, HOWEVER A LEAK FROM THE HOT HOLDING UNIT WAS NOT OBSERVED. THE WATER ACCUMULATION MAY HAVE BEEN FROM THE HOT HOLDING RESERVOIR BEING FILLED TOO HIGH IN THE MORNING. INSTRUCTED TO REMOVE WATER ACCUMULATION AND MAINTAIN.",41.9331800918,-87.7139132229,"(41.93318009175959, -87.71391322289217)"
2082,2150926,WALMART #5781,WALMART #5781,2104019.0,Grocery Store,Risk 1 (High),8331 S STEWART AVE ,CHICAGO,IL,60620.0,2018-03-23,Complaint Re-Inspection,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO  CITY OF CHICAGO CERTIFIED MANAGER ON PREMISES WHEN POTENTIALLY HAZADROUS FOODS ARE PREPARED AND SERVED, SLICING DELI MEAT, FRYING CHICKEN, FISH, AND HOLDING HOT HOLDING TABLE AT THIS TIME. A CITY OF CHICAGO CERTIFIED MANAGER MUST BE PRESENT IN ALL DEPARTMENTS WHICH FOOD IS PREPARED AND SERVED. SERIOUS VIOLATION 7-38-012a. CHICKEN 140*F, AND PIZZA PUFF 152.4*F ON THE HOT HOLDING UNIT. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED NO EVIDENCE OF DROPPINGS AT THIS TIME. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVERED THE LARGE MICROWAVE/TOASTER OVEN IN THE BREAK  AREA & EGG COOLER NOT CLEAN, INSTRUCTED TO CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR BEHIND STORAGE CABINETS IN THE BAKERY/BREAD ROOM NOT CLEAN. REAR MILK COOLER IN STORAGE AREA NOT CLEAN, INSTRUCTED TO CLEAN AND MAINTAIN. MUST CLEAN FLOOR UNDER THE FRYERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DUSTY CEILING VENTS IN THE FOLLOWING AREAS, COOKING AREA, BAKERY,BREAK ROOM, INSTRUCTED TO CLEAN.",41.7425776173,-87.6339369307,"(41.742577617335286, -87.6339369306883)"
2083,2150924,BIG STAR II,BIG STAR II,2564801.0,Restaurant,Risk 1 (High),3638-3640 N CLARK ST ,CHICAGO,IL,60613.0,2018-03-23,License,Pass,,41.9481686344,-87.6574630516,"(41.948168634367825, -87.65746305156426)"
2084,2150925,CHURCH'S CHICKEN # 1068,CHURCH'S CHICKEN # 1068,1273278.0,Restaurant,Risk 2 (Medium),2806 W CERMAK RD ,CHICAGO,IL,60623.0,2018-03-23,Complaint Re-Inspection,Pass,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: VIOLTION CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. MAINTENANCE ON SITE FOR RE-GROUTING AND TILE REPAIR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED.",41.8520073664,-87.6958699679,"(41.85200736638126, -87.6958699679283)"
2085,2150923,BIG STAR II,BIG STAR II,2564800.0,Restaurant,Risk 1 (High),3638-3640 N CLARK ST ,CHICAGO,IL,60613.0,2018-03-23,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: ALL OPEN CRACKS CREVICES IN WALLS AND AROUND WATER PIPING AT THE 1ST FLR. SERVER STATION MUST BE SEALED. MUST CAP ENTIRE TOP OF FOOD SERVICE PASS THROUGH WINDOW AT THE 1ST FLOOR. WALL AT THE 2ND FLR. MOP SINK MUST BE INSTALLED, SMOOTH AND CLEANABLE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAKING NOZZLE AT THE BARS SOUTH END EXPOSED HAND SINK. MUST REPAIR.---
MUST PROVIDE A BACK FLOW PREVENTION DEVICE AT THE 2ND FLOOR MOP SINK FAUCET. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST INSTALL A SPLASH GUARD AT THE 1ST FLOOR PREP AREA ONE COMPARTMENT PREP SINK BETWEEN THE SINK AND PREP COOLER. ALL PLUMBING WASTE WATER PIPING ABOVE THE 1ST FLOOR SERVER STATION MUST BE ENCASED WITH A SOLID CASING OR CEILING PROVIDED.",41.9481686344,-87.6574630516,"(41.948168634367825, -87.65746305156426)"
2086,2150920,BENJYEHUDA,BENJYEHUDA,2523781.0,Restaurant,Risk 1 (High),145 N WELLS ST ,CHICAGO,IL,60606.0,2018-03-23,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND POTENTIELLY HAZARDOUS FOOD IN COOLER AT IMPROPER TEMPERATURE OF APPROX 2-LBS OF GYRO MEAT RANGING FROM 48.0F TO 49.0F. FOOD REMOVED FROM COOLER AND DISCARDED APPROX COST $ 10.00. INSTRUCTED TO MAINTAIN COLD FOODS AT 40.0F OR BELOW-CDI. CRITICAL VIOLATION 7-38-005A. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: BROKEN METAL STEM THERMOMETER. INSTRUCTED TO PROVIDE METAL STEM THERMOMETER FOR FOOD HANDLERS TO MONITOR FOOD TEMPERATIRES.",41.8843478005,-87.6337439062,"(41.88434780053578, -87.6337439061838)"
2087,2150916,CLARK/IRVING  APARTMENTS,CLARK/IRVING APARTMENTS,1982133.0,Golden Diner,Risk 1 (High),3920 N CLARK ST ,CHICAGO,IL,60613.0,2018-03-23,Canvass,Fail,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO PAPER TOWELS PROVIDED AT EXPOSED HAND SINK. AFTER MY REQUEST MANAGER OPENED LOCKED CABINET AND PROVIDE PAPER TOWELS.INSTRUCTED TO KEEP PAPER TOWELS AT SAID SINK AT ALL TIMES.
CRITICAL VIOLATION:7-38-030 | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments:  FOOD NOT PROTECTED DURING SERVING.
FOUND OPENED CAMBRO UNIT STORED ON FLOOR BY THE FRONT COUNTER IN THE KITCHEN.OBSERVED EMPLOYEE SCOOPING WITH LADLE TOMATOE SOUP INTO FOAM BOWL AND SERVE TO RESIDENTS.  CAMBRO UNIT WAS ELEVATED TO A COUNTER TOP AFTER MY REQUEST.INFORMATION GIVEN ON FOOD PROTECTION.
SERIOUS VIOLATION:7-38-005(A) | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NO  LOG BOOK PROVIDED ON SITE.I WAS DIRECTED  BY TWO SECURITY OFFICERS TO TWO DIFFERENT BUILDINGS TO GET PEST CONTROL BOOK.SECRETARY ON SITE COULD FIND SAID BOOK.
INSTRUCTED TO PROVIDED PEST CONTROL LOG ON SITE:3620 N.CLARK
SERIOUS VIOLATION:7-38-020 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: BASE OF UNDER THREE COMPARTMENT SINK IS BROKEN WITH ROUGH SURFACE. INSTRUCTED TO REPLACE.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE.
REPLACE BROKEN PLASTIC CLEAR LID FOR THE CONTAINER USED TO STORE SERVING UTENSILS ON TOP COUNTER

FILTER UNDER THE HOOD ABOVE THE BURNER STOVE IS HELD IN PLACE WITH YELLOW TAPE.INSTRUCTED TO REMOVE TAPE AND PROPERLY I STALL SAID FILTER.
OPEN SEAMS AT COUNTER TOP INSTRUCTED TO SEAL(BY THE THIRD COMPARTMENT SINK)
PORTABLE FOOD CART IS BROKEN ,EXTRA DUCT TAPE IS USED TO REPAIR,INSTRUCTED TO REPAIR/ 
REPLACE.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE.DUCT TAPE IS PROHIBITED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: REMOVE SPIDER WEBS INSIDE THE CABINET(UNDER THREE COMPARTMENT SINK) BETWEEN SINKS AND CABINET PANELS.CLEAN AND MAINTAIN.
REMOVE DEBRIS FROM PLASTIC CONTAINER  WHICH IS USED TO STORE MULTI USE UTENSILS.
ENCRUSTED GREASE INSIDE THE OBEN ,INSTRUCTED TO CLEAN AND MAINTAIN | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MISSING CEILING TILES ABOVE THE THREE COMPARTMENT SINK,REPLACE.REPLACE HEAVY WATER STAINS CEILING TILES IN DINING ROOM AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DEBRIS AND DUST BEHIND THE POP  AND CHIPS DISPENSERS,CLEAN AND MAINTAIN",41.9531043369,-87.6614139132,"(41.95310433686163, -87.66141391320791)"
2089,2150915,2 ASIAN BROTHERS,2 ASIAN BROTHERS,2098868.0,Restaurant,Risk 1 (High),3222 W FOSTER AVE ,CHICAGO,IL,60625.0,2018-03-23,Canvass,Fail,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM REPORT # 2064872 DATED  6/23/17. #33-MUST CLEAN AND SANITIZE THE FOLLOWING: BOTTOM SHELVE OF THE CART WITH RICE COOKER AND SPICES AND MAINTAIN. CLEAN AND REMOVE DUST BUILD-UP ON THE FAN GUARD OF THE ONE DOOR REACH IN COOLER WITH SHRIMP AND CHICKEN AND MAINTAIN. #41-CLUTTER,UNNECESSARY ITEMS/ARTICLES IN THE BASEMENT. INSTRUCTED TO ORGANIZE CLEAN, DISCARD UNUSED UNNECESSARY ITEMS NOT BEING USE TO PREVENT PEST HARBORAGE. #43-WIPING CLOTH FOR WIPING THE PREP TABLES,CHOPPING BOARD, COOLERS,ETC, MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION.
SERIOUS VIOLATION,7-42-090.
    | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE CARDBOARD  BEING USED AS A SHELVE LINER IN THE DRY STORAGE SHELVE, FOOD CART, BOTTOM SHELVE OF THE PREP TABLES AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: GREASE AND DUST BUILD-UP ON THE EXTERIOR SIDES AND DOOR OF THE DEEP FRYER, WOK, GRILL AND STOVE IN THE KITCHEN COOK LINE. MUST DETAIL CLEAN, REMOVE GREASE AND DUST AND MAINTAIN.

PIPES CONNECTED TO THE COOKING EQUIPMENT WITH HEAVY GREASE AND FOOD DEBRIS ACCUMULATED. MUST DETAIL CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR INSIDE THE WALK IN FEEEZER. REMOVE ICE BUILD -UP ON THE FLOOR AND MAINTAIN.

CLEAN THE FLOOR ALONG THE WALL BASE AND AROUND THE GREASE TRAP BOX UNDER THE 3 COMPARTMENT SINK, UNDER AND BEHIND ALL COOKING EQUIPMENT AND THRU-OUT THE BASEMENT AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS BEHIND THE COOKING EQUIPMENT WITH HEAVY GREASE ACCUMULATED. MUST DETAIL CLEAN AND MAINTAIN.",41.9758474123,-87.7096035578,"(41.97584741234359, -87.70960355775853)"
2090,2150911,THE ORIGINAL NICKS GYROS,THE ORIGINAL NICKS GYROS,48972.0,Restaurant,Risk 1 (High),5238 N NAGLE AVE ,CHICAGO,IL,60630.0,2018-03-23,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED WORN AWAY PAINTED SHELVING AT REAR STORAGE AREA AND OBSERVED WORN PLASTIC COATED SHELVING IN WALK-IN COOLER.INSTRUCTED MANAGEMENT TO RESEAL SHELVING UNITS TO A SMOOTH EASILY CLEANABLE SURFACE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING PANEL AT REAR STORAGE AREA BOWED AND NOT PROPERLY FITTED INTO FRAME.INSTRUCTED MANAGEMENT TO REPAIR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED BURNT OUT LIGHT AND BOWED LIGHT SHIELD ABOVE REAR STORAGE AREA.
INSTRUCTED MANAGEMENT TO REPLACE LIGHT BULBS AND SHIELDS. ",41.9767190298,-87.7880013135,"(41.97671902984532, -87.78800131348771)"
2091,2150912,ORANGE,ORANGE,1943129.0,Restaurant,Risk 1 (High),2413-2415 N CLARK ST ,CHICAGO,IL,60614.0,2018-03-23,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED READY TO EAT FOOD ITEMS INSIDE PREP COOLERS AND INSIDE WALK-IN COOLER NOT PROPERLY LABELED. MUST PROPERLY LABEL ITEMS WITH PRODUCT NAME, PREPARED BY DATE AND/OR USED BY DATE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK DRAINING SLOW IN FRONT SERVICE STATION. MUST REPAIR AND MAINTAIN. 
 
OBSERVED LEAKING PILE UNDERNEATH EXPOSED HAND SINK IN KITCHEN FOOD PREP AREA. MUST REPAIR AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY FOOD STORAGE SHELVING INSIDE WALK-IN COOLER AND INSIDE 2-DOOR REAR SERVICE STATION. MUST REPAINT AND MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED WIPING CLOTHS STORED ON TOP OF PREP TABLES. MUST PROPERLY STORE WIPING CLOTHS IN A SANITAZING SOLUTION WHEN NOT IN USE.",41.9260021831,-87.6405818886,"(41.92600218310954, -87.64058188857001)"
2092,2150909,GASLIGHT BAR & GRILLE,GASLIGHT,1403530.0,Restaurant,Risk 1 (High),2448-2450 N CLARK ST ,CHICAGO,IL,60614.0,2018-03-23,Complaint,No Entry,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED LARGE POTS AND PANS UNABLE TO FIT IN COMPARTMENTS OF THREE COMPARTMENT SINK.INSTRUCTED MANAGEMENT TO GET POTS AND PANS THAT CAN BE COMPLELY SUBMERGED IN THE COMPARTMENTS. NOTED DEEP FAT FRYER CABINET DOOR MISSING.INSTRUCTED MANAGEMENT TO GET CABINET DOOR FOR FRYER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED MANAGEMENT TO DETAIL CLEAN FLOORS AT OFFICE AREA IN BASEMENT. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: NOTED LIGHT SHIELD NOT PROPERLY AFFIXED AT DISH MACHINE AREA ALSO LIGHT SHEILD MISSING AND LIGHT BULBS MISSING AT HOT LINE AREA.INSTRUCTED MANAGEMENT TO REPLACE LIGHT SHEILDS AND LIGHTS AT THESE AREAS.",41.9268218293,-87.6413859769,"(41.92682182928185, -87.64138597693655)"
2093,2150908,ST BARNABAS ELEMENTARY,ST BARNABAS ELEMENTARY,2142655.0,School,Risk 1 (High),10121 S LONGWOOD DR ,CHICAGO,IL,60643.0,2018-03-23,Canvass,Pass,,41.7096149496,-87.6695736144,"(41.70961494964804, -87.669573614441)"
2094,2150907,DUNLAY'S ON CLARK,DUNLAY'S ON CLARK,42143.0,Restaurant,Risk 1 (High),2600 N CLARK ST ,CHICAGO,IL,60614.0,2018-03-23,Canvass,No Entry,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  NOTED GREASE TRAP RUSTING AT DISHWASHING AREA.INSTRUCTED MANAGEMENT TO REPAIR AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NOTED SHELVING UNDER STEAM TABLE ENCRUSTED WITH FOOD PARTICULATES INSTRUCTED MANAGEMENT TO CLEAN AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED HOOD AND SCREENS AT HOT LINE GREASY IN KITCHEN.INSTRUCTED MANAGEMENT TO CLEAN AND MAINTAIN HOOD AND SCREENS AT HOT LINE. NOTED VENT COVER AT REAR WALK-IN COOLER DAMAGED.INSTRUCTED MANAGEMENT TO REPLACE VENT COVER.",41.9296005837,-87.6430512122,"(41.92960058367002, -87.64305121220876)"
2095,2150875,HOST INTERNATIONAL INC-PRAIRIE TAP,PRAIRIE TAP (T3 K4),34146.0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,2018-03-22,Short Form Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR SURFACES OF REACH-IN COOLERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH EXCESSIVE CLUTTER ALONG THE WALLS ESPECIALLY IN ALL CORNERS THROUGHOUT REAR DISH WASHING/STORAGE AREA.-------------MUST DETAIL CLEAN AND MAINTAIN FLOOR DRAIN NEXT TO 3 COMPARTMENT BAR SINK IN FRONT BAR AREA. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments:  INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE ALL COOLERS. MUST PROVIDE METAL STEM THERMOMETER FOR MEASURING INTERNAL TEMPERATURE OF FOOD PRODUCTS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments:  INSTRUCTED TO CLEAN AND REORGANIZE REAR DISH WASHING/STORAGE AREA. MUST REMOVE UNNECESSARY ARTICLES AND CLUTTER TO PREVENT PEST HARBORAGE. FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. NO MILK CRATES. MUST USE PROPER RAISED SHELVES",42.0085364009,-87.9144284393,"(42.008536400868735, -87.91442843927047)"
2096,2150906,CENTERS FOR NEW HORIZONS AT DAWSON TECHNICAL INSTITUTE,CENTERS FOR NEW HORIZONS AT DAWSON TECHNICAL INSTITUTE,2215668.0,Daycare Above and Under 2 Years,Risk 1 (High),3901 S STATE ST ,CHICAGO,IL,60609.0,2018-03-23,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed the following kids' washbowl sinks not working in the following rooms: left sink in redwood room; right sink in weeping willow room; right sink in pine tree room. Must repair all washbowl sink to provide hot/cold or tempered water at 85F or higher, with adequate city pressure. Must maintain same.

Must install back flow prevention device on utility sink faucet (in laundry room). Must maintain same.

Must adjust faucet times on washbowl sinks to minimum of 15 seconds in employee (women's) restroom next to kitchen, to allow for proper hand washing. Must maintain same.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed peeling paint on walls just above baseboards in kitchen along rear wall, behind ice machine, near 3 compartment sink. Must repair and make smooth and easily cleanable. Must maintain same. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Observed dish washer not in use in kitchen, stored under counter. Must remove all equipment not in use, to prevent pest harborage. ",41.8236218912,-87.6262797565,"(41.82362189116429, -87.62627975645273)"
