,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
3350,2145370,SUBWAY,SUBWAY,2451483.0,Restaurant,Risk 1 (High),6237 S HALSTED PKWY ,CHICAGO,IL,60621.0,2018-02-22,Canvass,Pass w/ Conditions,"28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: Observed inspection report summary #2028367, dated 4/14/17, not posted in facility. Instructed must post most recent inspection report summary in plain view of customers at all times. Issued new inspection report summary and posted during inspection. Serious violation 7-42-010(b).  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed small amount of black, slimy, mold like substance on ice chute of soda fountain. Must detail clean and sanitize entire machine. Must maintain same.  | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: Found potentially hazardous foods at improper temperatures in the hot holding unit (at the end of the service counter). Found chicken @ 129.2F and soup @ 115.3F. Instructed all potentially hazardous foods must be held at 40F or less, or 140F or more. Operator voluntarily discarded 2lbs of denatured foods, valued at $30. Critical violation 7-38-005(a). ",,,
3351,2145369,NANO SUSHI,NANO SUSHI,2043152.0,Restaurant,Risk 1 (High),4256 N WESTERN AVE ,CHICAGO,IL,60618.0,2018-02-22,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN THE STORAGE RACK ABOVE THE COLD HOLDING REFRIGERATION UNIT TO REMOVE FOOD DEBRIS BUILDUP AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN DUST AND COBWEBS IN THE CORNER WALL NEAR THE CEILING TO THE LEFT OF THE HOOD VENT AND MAINTAIN.",41.9593806957,-87.6887740656,"(41.959380695724896, -87.68877406555607)"
3353,2145371,"JAMISON'S SOUL FOOD, LLC","JAMISON'S SOUL FOOD, LLC",2483469.0,Restaurant,Risk 1 (High),1800 W 87TH ST ,CHICAGO,IL,60620.0,2018-02-22,Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL ALL BULK CONTAINERS IN PREP AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER EXPOSED AND 3-COMPARTMENT SINKS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL ITEMS FROM UTILITY SINK AND PROPERLY STORE CLEANING EQUIPMENT. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: PROVIDE FOOD HANDLER TRAINING FOR ALL EMPLOYEES.",41.7358338958,-87.6679878636,"(41.735833895808945, -87.66798786362106)"
3354,2145372,RAW II,RAW II,2529043.0,Restaurant,Risk 1 (High),2203 N CLYBOURN AVE ,CHICAGO,IL,60614.0,2018-02-22,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK DRAINING SLOW IN FRONT SUSHI BAR AREA. MUST REPAIR AND MAINTAIN. 
VENTILATION IN WOMEN'S WASHROOM NOT WORKING. MUST REPAIR AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER DAMAGED CEILING TILES ABOVE ICE MACHINE ON REAR SERVING STATION AND IN THE KITCHEN FOOD PREP AREA. MUST REPLAC AND MAINTAIN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED READY TO EAT FOOD ITEMS NOT PROPERLY LABELED INSIDE PREP COOLERS. MUST PROPERLY LABEL ITEMS BY PRODUCT NAME, PREPARED BY DATE AND/OR USE BY DATE. 
MUST LABEL FOOD STORAGE CONTAINERS IN BASEMENT DRY STORAGE AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT, FOOD DEBRIS AND GREASE BUILD UP ON FLOOR UNDER AROUND AND BEHIND COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN. 
OBSERVED CRACKED FLOOR TILES IN FRONT OF REFRIGERATION UNITS IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED GREASE BULDUP ON VENTILATION HOOD AND FILTERS ABOVE COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN. 
OBSERVED DIRT AND FOOD DEBRIS ON BOTTOM OF PREP TABLES IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN.",41.9217767044,-87.664413047,"(41.921776704433334, -87.66441304702406)"
3355,2145368,CH DISTILLERY,CH DISTILLERY,2240281.0,Restaurant,Risk 1 (High),564 W RANDOLPH ST ,CHICAGO,IL,60661.0,2018-02-22,Canvass Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: Cooler has been maintenance and temperature is at 35.6f. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Violation Corrected.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed ceiling leaking near dry goods shelving unit in basement dry storage area. Instructed manager to find source, repair and maintain at all times. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: Observed 2 door refrigerator in back dishwasher/ prep area without visible thermometers. Instructed manager to provide. Maintain at all times.",41.8845433977,-87.6423313867,"(41.884543397737836, -87.64233138672651)"
3356,2145367,DOC B'S,DOC B'S,2307779.0,Restaurant,Risk 1 (High),55 E GRAND AVE ,CHICAGO,IL,60611.0,2018-02-22,Complaint,Pass w/ Conditions,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: LOW TEMPERATURE BAR GLASSMACHINE NOT SANITIZING, 0 PPM CHLORINE. INSTRUCTED MANAGER LOW TEMPERATURE GLASSMACHINE MUST SANITIZE AT 100 PPM CHLORINE. MUST TEMPORARILY WASH, RINSE AND SANITIZE ALL GLASSES INSIDE 3-COMPARTMENT SINK OR DISHMACHINE. CRITICAL VIOLATION 7-38-030. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PREP LINE COOLER (UNDER GRILL) DOOR RUBBER GASKETS RIPPED. MUST REPAIR/REPLACE DAMAGED DOOR RUBBER GASKETS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DUST BUILD UP ON REAR OF WALK IN COOLER CONDENSER. MUST CLEAN AND MAINTAIN COOLER CONDENSER. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST CALIBRATE METAL STEM THERMOMETERS FOR FOOD HANDLERS.",41.8915907411,-87.6258671372,"(41.891590741083505, -87.62586713724458)"
3357,2145366,POPEYES FAMOUS FRIED CHICKEN,POPEYES FAMOUS FRIED CHICKEN,14897.0,Restaurant,Risk 1 (High),50 N WESTERN AVE ,CHICAGO,IL,60612.0,2018-02-22,Complaint,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN THE WALLS AND BASEBOARDS OF THE FOOD PREP AREA.  CLEAN THE VENTILATION HOOD AND FILTERS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN THE INTERIOR OF THE BISCUIT COOLER, HOT HOLDING UNIT AND STAINLESS STEEL PREP TABLE BETWEEN THE DEEP FRYERS, ROLLING CART IN BETWEEN THE DEEP FRYER AND WALL, STAINLESS STEEL SHELF NEAR OVENS, NON-WORKING FOUNTAIN POP MACHINE AND DRAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOOR UNDER SHELVES AND UNDER EQUIPMENT THROUGHOUT THE ESTABLISHMENT.  CLEAN THE FLOOR OF THE WALK-IN COOLER AND FREEZER.  REPLACE THE BROKEN AND MISSING FLOOR TILES UNDER THE DEEP FRYERS.",41.8826329387,-87.6866218293,"(41.88263293865735, -87.686621829305)"
3358,2145365,CONVENIENT FOOD MART,CONVENIENT FOOD MART,2074199.0,Grocery Store,Risk 3 (Low),2850 N SHERIDAN RD ,CHICAGO,IL,60657.0,2018-02-22,Complaint Re-Inspection,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED. | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: FOUND NO EVIDENCE OF RATS AT PREMISES.",41.9342705191,-87.6394884275,"(41.93427051907201, -87.63948842747087)"
3359,2145373,"ENCHILADAS LUPITA, INC.",ENCHILADAS LUPITA,2262449.0,Restaurant,Risk 1 (High),4151 W 47TH ST ,CHICAGO,IL,60632.0,2018-02-22,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHTSHIELD MISING IN REAR BY 3-COMPARTMENT SINK. INSTD TO REPLACE SAME.",41.807705993,-87.7280748315,"(41.80770599295542, -87.72807483148299)"
3360,2145361,COLUTA'S PIZZA,COLUTA'S PIZZA,2528326.0,Restaurant,Risk 1 (High),4946 W DIVERSEY AVE ,CHICAGO,IL,60639.0,2018-02-22,Canvass,No Entry,,41.9315854984,-87.7509291163,"(41.93158549835485, -87.75092911634358)"
3361,2145363,1ST CHOP SUEY,1ST CHOP SUEY,2134789.0,Restaurant,Risk 1 (High),5845 S ARCHER AVE ,CHICAGO,IL,60638.0,2018-02-22,Complaint,Pass,"45. FOOD HANDLER REQUIREMENTS MET - Comments: OBSERVED NON COMPLIANCE WITH IDPH FOOD HANDLER REQUIREMENTS. ALL FOOD HANDLER CERTIFICATES EXPIRED. INSTRUCTED TO PROVIDE VALID CERTIFICATES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE FOLLOWING IN NEED OF CLEANING REAR STOVE TOP, BULK CONTAINERS/LIDS IN REAR STORAGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE TILES IN THE REAR DISH AREA IN NEED OF RE-GROUTING, INSTRUCTED TO RE-GROUT. ALSO REMOVE STANDING WATER IN THE SAME AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED MOP SINK LEAKING AT BASE WHEN WATER IS TURNED ON, INSTRUCTED TO REPAIR/REPLACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE WATER DAMAGED CEILING TILE IN DINING AREA.",41.7959054058,-87.760410155,"(41.795905405807005, -87.7604101550318)"
3362,2145359,GOOD STUFF EATERY,GOOD STUFF EATERY,2560355.0,Restaurant,Risk 1 (High),22 S WABASH AVE ,CHICAGO,IL,60603.0,2018-02-22,Complaint Re-Inspection,Pass,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: CORRECTED. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: CORRECTED. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED. PREVIOUS MINOR VIOLATIONS CORRECTED. DRAIN BOARD IN PLACE, HOLE IN WALL FIXED, AND FOOD HANDLER'S CERTIFICATES ON SITE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED.",41.8815283726,-87.6263425254,"(41.88152837257798, -87.62634252535351)"
3363,2145360,COLUTA'S,COLUTA'S,2374446.0,Restaurant,Risk 1 (High),4946 W DIVERSEY AVE ,CHICAGO,IL,60639.0,2018-02-22,Canvass,Out of Business,,41.9315854984,-87.7509291163,"(41.93158549835485, -87.75092911634358)"
3364,2145362,DUNKIN DONUTS,DUNKIN DONUTS,1913868.0,Restaurant,Risk 2 (Medium),8753 S STONY ISLAND AVE ,CHICAGO,IL,60617.0,2018-02-22,Short Form Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED LOOSE RUBBER GASKETS THE DOORS OF BOTH PREP COOLERS IN THE FRONT PREP AREA (UNDER THE HOT CHOCOLATE MACHINE AND BY THE ICE CREAM COUNTER); MUST REPAIR OR REPLACE GASKETS AT BOTH COOLER DOORS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE HOT WATER FAUCET KNOB AT THE THREE COMP SINK IN THE FRONT PREP AREA IS IN POOR REPAIR; REPLACE HOT WATER FAUCET KNOB.",41.735361344,-87.5850143311,"(41.73536134404252, -87.58501433108263)"
3365,2145364,ORIGINAL STEAM,ORIGINAL STEAM,2574892.0,Restaurant,Risk 1 (High),2428 S WALLACE AVE ,CHICAGO,IL,60616.0,2018-02-22,License Re-Inspection,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: 2 OUT OF 3 REACH IN COOERS AT PROPER TEMPERATURE.
1 COOLER REMAINS AT 54.3 DEGREES. 
INSTRUCTED TO CORRECT 
 | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: DISHMACHINE IN POOR REPAIR. BLEACH CONCENTRATE IS MORE THAN 200 PPM AND BROWN MURKY WATER IS COMING OUT WHEN MACHINE DRAINS.
CORRECT AND MAINTAIN.
 | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: CORRECTED
ALL SINKS NOW HAVE SOAP AND PAPER TOWELS.
 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED
PEST CONTROL LOGBOOK NOW ON SITE
 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED
GARBAGE DUPSTERS NOW ON SITE. GREASE CONTAINER CONTRACT ON SITE.
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  MUST CLEAN THE INTERIOR OF ICE MACHINE. MUST CLEAN POP GUN AND HOLDER 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  WALLS IN FRONT BAR AREA IN NEED OF DETAIL CLEANING TO REMOVE SPLATTER.  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THERMOMETERS NEEDED IN ALL REACH IN COOLERS",41.8483862512,-87.6419600776,"(41.84838625123219, -87.64196007758322)"
3366,2145358,CITY FRESH MARKET,CITY FRESH MARKET,2002685.0,Grocery Store,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661.0,2018-02-22,Canvass,Pass w/ Conditions,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed missing light shield above fusion bread toaster behind front counter. Instructed manager to provide. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Observed prepackaged dressings, for sale to public, in front deli display cooler with no labels or dates. Instructed manager to provide.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed food stored on raw wood pallets in walk in cooler. Informed the manager that all surfaces must be smooth and easily cleanable. Instructed the manager to replace and ensure surface is smooth and easily cleanable.

Observed plastic wrap heating bed cracked and in poor repair. Instructed manager to replace. Maintain at all times.  | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: Observed potentially hazardous food stored at improper temperature in front display deli cooler: 

49.3f, 6lbs of corn and tomato salad, at a value of $48.00

47.7f, 1.5lbs of hard boiled eggs, at a value of $12.00

45.6f, 1.5lbs of sliced grilled chicken salad, at a value of of $9.00

45.6f, 1lbs of sliced grilled turkey, at a value of $11.00 

48.6f, 2.5lbs of corn salad, $20.00

49.2f, 7lbs of fava beam and corn salad, at a value of $60.00

45.3f, 5lbs of cooked cauliflower salad, at a value of $45.00

45.6f, 6lbs of couscous salad, at a value of $48.00

48.3f, 6lbs red quinoa salad, at a value of $48.00

46.8f, 1.5lbs of chilled artichokes, at a value of $12.00

45.2f, 1.5lbs of couscous and sliced almond salad, at a value of $12.00


Ambient Air Temperature of display Deli cooler at time of inspection was 38.9f. 

Manager voluntarily discarded in denatured a total weight of 39.5lbs at total value of $313.00

Informed manager that potentially hazardous foods must be held at 40 degrees or less or cold foods and 140 degrees or less for hot foods.

Critical violation #7-38-005 (a) | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: Observed all digital display thermometer on front display cooler not working at time of inspection. Instructed manager to repair.",41.8841875071,-87.6411196668,"(41.884187507127805, -87.64111966683218)"
3367,2145356,INDIA HOUSE,INDIA HOUSE,1379248.0,Restaurant,Risk 1 (High),59 W GRAND AVE ,CHICAGO,IL,60654.0,2018-02-22,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED TRAYS OF POTENTIALLY HAZARDOUS FOODS STORED ON ICE AT THE SALAD BAR AT IMPROPER TEMPERATURES: NOTED CUT MELON, 51 DEGREES F AND YOGURT BASED SAUCE, 53 DEGREES F. OPERATOR VOLUNTARILY DISCARDED 5 LBS WORTH $10 OF THIS PRODUCT. ALSO OBSERVED MULTIPLE DEEP CONTAINERS OF POTENTIALLY HAZARDOUS FOODS STORED IN THE WALK IN COOLER AT IMPROPER TEMPERATURES. NOTED COOKED TOMATO AND ONION BASED CREAM SAUCES AT 52-108 DEGREES F, NOTED LENTIL SOUP AT 59-70 DEGREES F. OPERATOR VOLUNTARILY DISCARDED 300 LBS OF PRODUCT WORTH $700. INSTRUCTED THAT COLD POTENTIALLY HAZARDOUS FOODS MUST BE HELD AT 40 DEGREES F OR BELOW AT ALL TIMES. ALSO INSTRUCTED OPERATOR ON PROPER COOLING PROCEDURES. CRITICAL VIOLATION: 7-38-005(A). | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED BULK DRY GOODS AND SPICES THROUGHOUT DRY STORAGE AND COOK LINE WITHOUT PROPER LABELS. MUST PROVIDE AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DAMAGED WALL BEHIND ONION/POTATO DRY STORAGE AREA IN BASEMENT. INSTRUCTED TO REPAIR WALL TO BE SMOOTH AND EASILY CLEANABLE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED DRY GOODS STORED UNDER EXPOSED WASTEWATER PIPES IN BASEMENT DRY STORAGE AREAS. MUST NOT STORE FOODS DIRECTLY UNDER EXPOSED WASTEWATER PIPES, OR PROVIDE FORM OF WATER TIGHT SHIELDING AROUND THE PIPES. OBSERVED PLASTIC FILM AND FOIL COVERING SHELVES AT CENTRAL COOK LINE. MUST REMOVE AND MAINTAIN FOOD/EQUIPMENT SHELVING TO BE SMOOTH AND EASILY CLEANABLE.",41.8915275741,-87.6303418804,"(41.891527574142366, -87.63034188036501)"
3368,2145357,MINI PALAPITA INC.,MINI PALAPITA,2517205.0,Restaurant,Risk 1 (High),4968 N ELSTON AVE ,CHICAGO,IL,60630.0,2018-02-22,Complaint,Pass,"44. ONLY AUTHORIZED PERSONNEL IN THE FOOD-PREP AREA - Comments: OBSERVED CASHIER LET THE CUSTOMER PAASSED BY THE PREP AREA WHERE THE WASHROOM IS LOCATED. INSTRUCTED MANAGER AND CASHIER NOT TO LET CUSTOMER GO TO THE WASHROOM SINCE THE WASROOM IS LOCATED IN THE PREP AND COOKING AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND CLEANING EQUIPMENT SUCH AS BROOMS, MOP AND DUST PAN STORED BY THE COOLER, PREP AND COOKING AREA. INSTRUCTED  TO STORE IN DSIGNATED AREA AND MAINTAIN.



ALL FOOD STOCKS MUST BE STORED 6' OFF THE FLOOR. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: ALL CLEAN UTENSILS POTS, PANS, FOOD CONTAINERS MUST BE STORED UPSIDE DOWN/INVERTED TO PREVENT DUST ACCUMULATION AND POSSIBLE CONTAMINATION. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN AND SANITIZE THE FOLLOWING :THE BIG OPEN POT, CHOPPING BOARD WITH DEEP CUTS AND DARK COLOR, THE BOTTOM SHELVE OF THE GRILL, AND PREP TABLES, ONE BURNER STOVE, KNIFE RACK AND MAINTAIN.



CLEAN,REMOVE DUST BUILD-UP ON THE FAN GUARD OF THE TWO DOOR REACH IN COOLER IN THE FRONT COOKING AREA AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN THE FLOOR ALONG THE WALL BASE AND CORNER AND BEHIND THE COOLER IN THE REAR PREP /DISH AREA AND MAINTAIN.


CLEAN THE FLOOR WITH DEBRIS, DRIED LEAVES, ETC IN THE FRONT PATIO AND MAINTAIN.


MISSING FLOOR TILES UNDERNEATH THE
WASHBOWL SINK AND BEHIND THE TOILET BOWL IN THE EMPLOYEE'S WASHROOM. MUST REPAIR REPLACE MISSING FLOOR TILES AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CEILING VENT COVER INSIDE THE EMPLOYEES'S WASHROOM WITH HEAVY DUST BUILD-UP. MUST CLEAN, REMOVE DUST AND MAINTAIN.


FILTER/HOOD IN THE FRONT COOKING AREA WITH GREASE ACCUMULATED. MUST CLEAN, REMOVE GREASE AND MAINTAIN.",41.9708337602,-87.7448242197,"(41.970833760208265, -87.74482421972742)"
